time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-14:59,3.1,"2,029","4,779","6,283",0,0,0.0000
2021/01/20-15:00,3.4,"2,203","5,043","6,586",0,0,0.0000
2021/01/20-15:01,3.1,"2,046","4,774","6,269",0,0,0.0000
2021/01/20-15:02,3.0,"2,019","4,738","6,230",0,0,0.0000
2021/01/20-15:03,3.3,"2,190","5,000","6,530",0,0,0.0000
2021/01/20-15:04,3.6,"2,368","5,269","6,837",0,0,0.0000
2021/01/20-15:05,3.9,"2,554","5,546","7,152",0,0,0.0000
2021/01/20-15:06,3.1,"2,156","4,897","6,398",0,0,0.0000
2021/01/20-15:07,3.4,"2,329","5,161","6,700",0,0,0.0000
2021/01/20-15:08,3.7,"2,509","5,432","7,009",0,0,0.0000
2021/01/20-15:09,4.0,"2,697","5,710","7,325",0,0,0.0000
2021/01/20-15:10,4.3,"2,896","6,005","7,660",0,0,0.0000
2021/01/20-15:11,3.2,"2,251","5,013","6,523",0,0,0.0000
2021/01/20-15:12,2.6,"1,778","4,372","5,811",0,0,0.0000
2021/01/20-15:13,2.9,"1,944","4,632","6,111",0,0,0.0000
2021/01/20-15:14,3.2,"2,117","4,901","6,420",0,0,0.0000
2021/01/20-15:15,3.6,"2,297","5,177","6,735",0,0,0.0000
2021/01/20-15:16,2.3,"1,503","3,984","5,376",0,0,0.0000
2021/01/20-15:17,2.6,"1,646","4,213","5,642",0,0,0.0000
2021/01/20-15:18,2.9,"1,809","4,472","5,940",0,0,0.0000
2021/01/20-15:19,3.2,"1,980","4,738","6,246",0,0,0.0000
2021/01/20-15:20,3.5,"1,974","4,661","6,123",0,0,0.0000
2021/01/20-15:21,2.5,"1,473","3,870","5,210",0,0,0.0000
2021/01/20-15:22,2.8,"1,618","4,101","5,478",0,0,0.0000
2021/01/20-15:23,3.1,"1,777","4,350","5,765",0,0,0.0000
2021/01/20-15:24,3.4,"1,943","4,607","6,060",0,0,0.0000
2021/01/20-15:25,3.7,"2,116","4,871","6,362",0,0,0.0000
2021/01/20-15:26,3.1,"1,822","4,396","5,811",0,0,0.0000
2021/01/20-15:27,2.7,"1,790","4,401","5,847",0,0,0.0000
2021/01/20-15:28,3.0,"1,953","4,654","6,139",0,0,0.0000
2021/01/20-15:29,3.3,"2,122","4,915","6,437",0,0,0.0000
2021/01/20-15:30,3.4,"2,238","5,079","6,621",0,0,0.0000
2021/01/20-15:31,2.9,"1,928","4,595","6,065",0,0,0.0000
2021/01/20-15:32,2.7,"1,811","4,426","5,874",0,0,0.0000
2021/01/20-15:33,3.0,"1,973","4,680","6,166",0,0,0.0000
2021/01/20-15:34,3.3,"2,143","4,940","6,465",0,0,0.0000
