time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-17:47,11.8,"198,195","424,075","546,176",114,114,1.0000
2021/01/20-17:48,11.2,"189,091","409,871","529,833",115,115,1.0000
2021/01/20-17:49,11.9,"200,803","427,301","549,662",115,115,1.0000
2021/01/20-17:50,12.7,"212,955","445,172","569,931",115,115,1.0000
2021/01/20-17:51,11.5,"196,886","420,190","541,211",114,114,1.0000
2021/01/20-17:52,12.3,"208,876","437,950","561,391",114,114,1.0000
2021/01/20-17:53,11.5,"198,116","421,420","542,441",115,115,1.0000
2021/01/20-17:54,12.3,"209,977","439,051","562,492",115,115,1.0000
2021/01/20-17:55,13.1,"222,303","457,147","583,008",116,116,1.0000
2021/01/20-17:56,11.1,"193,216","413,583","533,373",115,115,1.0000
2021/01/20-17:57,11.9,"205,114","431,354","553,607",115,115,1.0000
2021/01/20-17:58,11.8,"204,225","429,384","551,182",116,116,1.0000
2021/01/20-17:59,12.5,"216,509","447,541","571,802",116,116,1.0000
2021/01/20-18:00,13.3,"229,320","466,277","593,023",117,117,1.0000
2021/01/20-18:01,10.8,"181,574","399,932","518,879",115,115,1.0000
2021/01/20-18:02,11.6,"193,111","417,290","538,679",115,115,1.0000
2021/01/20-18:03,11.4,"189,827","412,152","532,762",116,116,1.0000
2021/01/20-18:04,12.2,"201,637","429,784","552,836",117,117,1.0000
2021/01/20-18:05,12.9,"213,918","447,886","573,379",117,117,1.0000
2021/01/20-18:06,10.5,"171,870","387,962","505,958",115,115,1.0000
