time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-15:35,3.3,"3,980","8,950","11,625",0,0,0.0000
2021/01/20-15:36,2.7,"3,414","7,996","10,493",0,0,0.0000
2021/01/20-15:37,2.9,"3,663","8,371","10,920",0,0,0.0000
2021/01/20-15:38,3.1,"3,966","8,826","11,438",0,0,0.0000
2021/01/20-15:39,3.4,"4,282","9,293","11,969",0,0,0.0000
2021/01/20-15:40,3.6,"4,610","9,772","12,512",0,0,0.0000
2021/01/20-15:41,3.3,"4,223","9,151","11,793",0,0,0.0000
2021/01/20-15:42,2.6,"3,555","8,090","10,566",0,0,0.0000
2021/01/20-15:43,2.9,"3,900","8,747","11,387",0,0,0.0000
2021/01/20-15:44,3.1,"4,202","9,201","11,904",0,0,0.0000
2021/01/20-15:45,3.4,"4,516","9,666","12,433",0,0,0.0000
2021/01/20-15:46,3.4,"4,598","9,753","12,521",0,0,0.0000
2021/01/20-15:47,3.6,"4,925","10,231","13,063",0,0,0.0000
2021/01/20-15:48,3.8,"5,264","10,721","13,616",0,0,0.0000
2021/01/20-15:49,4.1,"5,615","11,223","14,182",0,0,0.0000
2021/01/20-15:50,4.3,"5,978","11,738","14,761",0,0,0.0000
2021/01/20-15:51,3.5,"5,029","10,287","13,100",0,0,0.0000
2021/01/20-15:52,3.8,"5,364","10,774","13,649",0,0,0.0000
2021/01/20-15:53,4.0,"5,711","11,273","14,212",0,0,0.0000
2021/01/20-15:54,4.3,"6,071","11,783","14,786",0,0,0.0000
2021/01/20-15:55,4.5,"6,442","12,306","15,373",0,0,0.0000
2021/01/20-15:56,4.0,"6,000","11,642","14,631",0,0,0.0000
2021/01/20-15:57,2.5,"3,490","8,205","10,805",0,0,0.0000
2021/01/20-15:58,2.8,"3,779","8,650","11,316",0,0,0.0000
2021/01/20-15:59,3.0,"4,081","9,108","11,839",0,0,0.0000
2021/01/20-16:00,3.3,"4,395","9,578","12,374",0,0,0.0000
2021/01/20-16:01,2.9,"4,049","9,020","11,727",0,0,0.0000
2021/01/20-16:02,3.1,"4,301","9,393","12,151",0,0,0.0000
2021/01/20-16:03,3.4,"4,621","9,868","12,692",0,0,0.0000
2021/01/20-16:04,3.6,"4,953","10,356","13,245",0,0,0.0000
2021/01/20-16:05,3.9,"5,297","10,857","13,811",0,0,0.0000
2021/01/20-16:06,3.1,"4,378","9,368","12,067",0,0,0.0000
2021/01/20-16:07,3.3,"4,647","9,762","12,514",0,0,0.0000
2021/01/20-16:08,3.6,"4,970","10,237","13,052",0,0,0.0000
2021/01/20-16:09,3.5,"4,668","9,798","12,540",0,0,0.0000
2021/01/20-16:10,3.7,"4,994","10,272","13,076",0,0,0.0000
