time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-14:23,8.4,"6,441","10,864","13,086",0,0,0.0000
2021/01/20-14:24,8.7,"6,748","11,266","13,528",0,0,0.0000
2021/01/20-14:25,9.0,"7,062","11,675","13,977",0,0,0.0000
2021/01/20-14:26,9.3,"7,383","12,092","14,434",0,0,0.0000
2021/01/20-14:27,8.0,"5,854","10,156","12,327",0,0,0.0000
2021/01/20-14:28,8.2,"6,110","10,481","12,681",0,0,0.0000
2021/01/20-14:29,8.5,"6,413","10,879","13,119",0,0,0.0000
2021/01/20-14:30,8.8,"6,722","11,284","13,564",0,0,0.0000
2021/01/20-14:31,9.1,"7,040","11,696","14,017",0,0,0.0000
2021/01/20-14:32,9.4,"7,365","12,117","14,477",0,0,0.0000
2021/01/20-14:33,9.7,"7,684","12,522","14,919",0,0,0.0000
2021/01/20-14:34,10.0,"8,024","12,957","15,394",0,0,0.0000
2021/01/20-14:35,10.3,"8,371","13,400","15,876",0,0,0.0000
2021/01/20-14:36,10.6,"8,727","13,851","16,367",0,0,0.0000
2021/01/20-14:37,10.9,"9,090","14,309","16,865",0,0,0.0000
2021/01/20-14:38,11.2,"9,460","14,775","17,371",0,0,0.0000
2021/01/20-14:39,9.9,"8,507","13,406","15,828",0,0,0.0000
2021/01/20-14:40,10.2,"8,848","13,837","16,297",0,0,0.0000
2021/01/20-14:41,10.5,"9,195","14,276","16,774",0,0,0.0000
2021/01/20-14:42,10.8,"9,550","14,722","17,258",0,0,0.0000
2021/01/20-14:43,11.1,"9,912","15,175","17,749",0,0,0.0000
2021/01/20-14:44,11.3,"10,282","15,635","18,248",0,0,0.0000
2021/01/20-14:45,10.4,"9,578","14,633","17,120",0,0,0.0000
2021/01/20-14:46,8.1,"6,458","10,807","12,999",0,0,0.0000
2021/01/20-14:47,8.4,"6,754","11,194","13,424",0,0,0.0000
2021/01/20-14:48,8.7,"7,057","11,588","13,856",0,0,0.0000
2021/01/20-14:49,9.0,"7,349","11,958","14,258",0,0,0.0000
2021/01/20-14:50,9.2,"7,222","11,677","13,896",0,0,0.0000
2021/01/20-14:51,9.5,"7,528","12,070","14,326",0,0,0.0000
2021/01/20-14:52,9.8,"7,823","12,438","14,725",0,0,0.0000
2021/01/20-14:53,10.0,"8,142","12,844","15,167",0,0,0.0000
2021/01/20-14:54,10.3,"8,473","13,266","15,627",0,0,0.0000
2021/01/20-14:55,10.6,"8,793","13,663","16,057",0,0,0.0000
2021/01/20-14:56,10.9,"9,137","14,099","16,530",0,0,0.0000
2021/01/20-14:57,11.2,"9,489","14,541","17,011",0,0,0.0000
2021/01/20-14:58,6.1,"5,180","8,825","10,705",0,0,0.0000
2021/01/20-14:59,6.4,"5,425","9,162","11,080",0,0,0.0000
2021/01/20-15:00,6.7,"5,678","9,506","11,462",0,0,0.0000
2021/01/20-15:01,6.9,"5,898","9,790","11,774",0,0,0.0000
2021/01/20-15:02,7.2,"6,164","10,147","12,169",0,0,0.0000
2021/01/20-15:03,7.5,"6,437","10,511","12,570",0,0,0.0000
2021/01/20-15:04,7.8,"6,717","10,882","12,980",0,0,0.0000
2021/01/20-15:05,8.1,"7,005","11,260","13,396",0,0,0.0000
2021/01/20-15:06,8.4,"7,300","11,646","13,820",0,0,0.0000
2021/01/20-15:07,8.7,"7,602","12,039","14,252",0,0,0.0000
2021/01/20-15:08,9.0,"7,911","12,440","14,690",0,0,0.0000
2021/01/20-15:09,9.2,"8,228","12,848","15,136",0,0,0.0000
2021/01/20-15:10,9.4,"8,491","13,167","15,479",0,0,0.0000
2021/01/20-15:11,9.7,"8,825","13,595","15,948",0,0,0.0000
2021/01/20-15:12,10.0,"9,166","14,032","16,424",0,0,0.0000
2021/01/20-15:13,10.3,"9,514","14,476","16,907",0,0,0.0000
2021/01/20-15:14,10.7,"9,871","14,927","17,399",0,0,0.0000
2021/01/20-15:15,11.0,"10,235","15,386","17,898",0,0,0.0000
2021/01/20-15:16,11.3,"10,606","15,853","18,405",0,0,0.0000
2021/01/20-15:17,11.6,"10,986","16,328","18,919",0,0,0.0000
2021/01/20-15:18,10.8,"10,066","15,179","17,675",0,0,0.0000
2021/01/20-15:19,10.5,"9,593","14,602","17,054",0,0,0.0000
2021/01/20-15:20,10.8,"9,560","14,432","16,810",0,0,0.0000
2021/01/20-15:21,7.8,"5,621","9,649","11,673",0,0,0.0000
2021/01/20-15:22,8.0,"5,810","9,877","11,918",0,0,0.0000
