time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-17:24,2.8,"1,764","4,553","6,106",0,0,0.0000
2021/01/20-17:25,3.1,"1,932","4,817","6,410",0,0,0.0000
2021/01/20-17:26,1.9,"1,342","3,867","5,310",0,0,0.0000
2021/01/20-17:27,2.2,"1,489","4,109","5,592",0,0,0.0000
2021/01/20-17:28,2.5,"1,644","4,359","5,881",0,0,0.0000
2021/01/20-17:29,2.8,"1,806","4,617","6,179",0,0,0.0000
2021/01/20-17:30,3.1,"1,976","4,882","6,484",0,0,0.0000
2021/01/20-17:31,2.1,"1,428","4,001","5,463",0,0,0.0000
2021/01/20-17:32,2.4,"1,584","4,256","5,760",0,0,0.0000
2021/01/20-17:33,2.7,"1,747","4,519","6,064",0,0,0.0000
2021/01/20-17:34,3.0,"1,918","4,790","6,377",0,0,0.0000
2021/01/20-17:35,3.3,"2,097","5,068","6,698",0,0,0.0000
2021/01/20-17:36,2.0,"1,374","3,926","5,379",0,0,0.0000
2021/01/20-17:37,2.3,"1,528","4,179","5,674",0,0,0.0000
2021/01/20-17:38,2.6,"1,689","4,440","5,976",0,0,0.0000
2021/01/20-17:39,2.9,"1,859","4,709","6,287",0,0,0.0000
2021/01/20-17:40,3.3,"2,036","4,986","6,606",0,0,0.0000
2021/01/20-17:41,2.0,"1,374","3,926","5,379",0,0,0.0000
2021/01/20-17:42,2.3,"1,528","4,179","5,674",0,0,0.0000
2021/01/20-17:43,2.6,"1,689","4,440","5,976",0,0,0.0000
2021/01/20-17:44,2.9,"1,859","4,709","6,287",0,0,0.0000
2021/01/20-17:45,3.3,"2,036","4,986","6,606",0,0,0.0000
2021/01/20-17:46,1.9,"1,338","3,867","5,312",0,0,0.0000
2021/01/20-17:47,2.2,"1,490","4,119","5,605",0,0,0.0000
2021/01/20-17:48,2.6,"1,649","4,378","5,906",0,0,0.0000
2021/01/20-17:49,2.9,"1,817","4,645","6,215",0,0,0.0000
2021/01/20-17:50,3.2,"1,993","4,921","6,532",0,0,0.0000
2021/01/20-17:51,1.9,"1,338","3,867","5,312",0,0,0.0000
2021/01/20-17:52,2.2,"1,490","4,119","5,605",0,0,0.0000
2021/01/20-17:53,2.6,"1,649","4,378","5,906",0,0,0.0000
2021/01/20-17:54,2.9,"1,822","4,654","6,225",0,0,0.0000
2021/01/20-17:55,3.1,"1,914","4,726","6,273",0,0,0.0000
2021/01/20-17:56,2.0,"1,365","3,845","5,252",0,0,0.0000
2021/01/20-17:57,2.2,"1,481","4,029","5,465",0,0,0.0000
2021/01/20-17:58,2.5,"1,636","4,280","5,756",0,0,0.0000
2021/01/20-17:59,2.8,"1,799","4,538","6,054",0,0,0.0000
2021/01/20-18:00,3.2,"1,969","4,804","6,360",0,0,0.0000
2021/01/20-18:01,1.8,"1,254","3,592","4,924",0,0,0.0000
2021/01/20-18:02,2.0,"1,328","3,646","4,954",0,0,0.0000
2021/01/20-18:03,2.3,"1,468","3,873","5,217",0,0,0.0000
2021/01/20-18:04,2.6,"1,616","4,108","5,488",0,0,0.0000
2021/01/20-18:05,2.8,"1,771","4,349","5,765",0,0,0.0000
2021/01/20-18:06,1.7,"1,194","3,426","4,697",0,0,0.0000
2021/01/20-18:07,2.0,"1,261","3,469","4,714",0,0,0.0000
2021/01/20-18:08,2.3,"1,395","3,685","4,964",0,0,0.0000
2021/01/20-18:09,2.5,"1,535","3,907","5,221",0,0,0.0000
