time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-15:29,11.6,"99,156","211,323","272,049",51,51,1.0000
2021/01/20-15:30,12.5,"105,715","221,076","283,142",51,51,1.0000
2021/01/20-15:31,11.2,"96,019","206,589","266,646",46,46,1.0000
2021/01/20-15:32,12.1,"102,471","216,235","277,631",48,48,1.0000
2021/01/20-15:33,11.8,"100,989","213,568","274,467",49,49,1.0000
2021/01/20-15:34,12.6,"107,602","223,376","285,615",51,51,1.0000
2021/01/20-15:35,13.5,"114,473","233,441","297,019",51,51,1.0000
2021/01/20-15:36,11.6,"97,018","208,979","269,619",46,46,1.0000
2021/01/20-15:37,12.4,"103,594","218,749","280,729",48,48,1.0000
2021/01/20-15:38,12.0,"100,852","214,359","275,647",49,49,1.0000
2021/01/20-15:39,12.9,"107,536","224,288","286,938",51,51,1.0000
2021/01/20-15:40,13.7,"114,391","234,337","298,326",51,51,1.0000
2021/01/20-15:41,12.0,"102,094","215,703","277,035",46,46,1.0000
2021/01/20-15:42,12.9,"108,778","225,582","288,253",48,48,1.0000
2021/01/20-15:43,12.2,"104,527","218,858","280,492",49,49,1.0000
2021/01/20-15:44,13.1,"111,182","228,656","291,608",50,50,1.0000
2021/01/20-15:45,13.9,"118,091","238,708","302,977",51,51,1.0000
2021/01/20-15:46,12.1,"99,782","213,598","275,016",47,47,1.0000
2021/01/20-15:47,12.9,"106,450","223,460","286,217",48,48,1.0000
2021/01/20-15:48,11.5,"95,177","206,674","267,120",50,50,1.0000
2021/01/20-15:49,12.3,"101,657","216,349","278,134",51,51,1.0000
2021/01/20-15:50,13.2,"108,395","226,281","289,406",52,52,1.0000
2021/01/20-15:51,11.0,"90,055","199,801","259,512",47,47,1.0000
2021/01/20-15:52,11.8,"96,395","209,335","270,385",48,48,1.0000
2021/01/20-15:53,11.2,"92,214","202,681","262,695",50,50,1.0000
2021/01/20-15:54,12.0,"98,612","212,273","273,626",51,51,1.0000
2021/01/20-15:55,12.9,"105,267","222,122","284,815",52,52,1.0000
2021/01/20-15:56,10.1,"82,001","188,398","246,705",47,47,1.0000
2021/01/20-15:57,10.9,"88,071","197,662","257,308",49,49,1.0000
2021/01/20-15:58,10.1,"82,296","188,693","247,000",50,50,1.0000
2021/01/20-15:59,11.0,"88,419","198,062","257,730",51,51,1.0000
2021/01/20-16:00,11.8,"94,804","207,692","268,721",52,52,1.0000
2021/01/20-16:01,10.7,"87,301","195,965","255,223",47,47,1.0000
